ASSETID,TEXT,language,municipio,distrito,barrio,habitaciones,baños,rooms_detected,area_detected,caracteristicas_detected,ubicacion_detected,precio_detected,caracteristicas,precio,area
A12672388130613002836,"CLIVENTA - NO COBRAMOS AL COMPRADOR. Excelente piso de 73 metros cuadrados en venta en Sant Andreu, Barcelona. Características muy positivas:

Cuatro habitaciones, baño completo con bañera y bidé, cocina, y un patio interior con zona de lavandería.

Habitación principal con balcón.

Planta cuadrada, lo que le da muchas facilidades y posibilidades de una nueva redistribución.

Mínimo pasillo/distribuidor.

Altillo a lo largo del pasillo.

1ª Planta con ascensor.

Ubicado en una zona inmejorable de Sant Andreu, tranquila y familiar.

Muy cerca de todos los servicios principales como colegios, supermercados, centros comerciales, centros de salud etc.

A escasos metros de la estación de autobuses y tren Sant Andreu Arenal y de la parada de metro Fabra y Puig.

Recién pintado de blanco.

Características mejorables:

Suelo de gres. Necesario pulirlo o instalar parquet u otro pavimento.

Aseo completo. Convendría reformarlo.

Cocina. Convendría cambiar suelo y alicatados. El mobiliario es nuevo.

Todas las puertas están deterioradas. Hay que cambiarlas.

TRATO DIRECTO CON PROPIETARIO. TE AYUDAMOS CON LA FINANCIACIÓN. Cliventa es la plataforma tecnológica que ofrece al propietario todos los servicios necesarios para vender su inmueble. Al no existir agencia de por medio, el precio de venta no contempla comisiones de intermediación, ajustando así el valor del piso a los precios de mercado. Ayudamos al propietario a vender el inmueble en menos de 3 meses y al mejor precio. Para más información, visítanos en Cliventa. com.",es,Barcelona,Sant Andreu,Sant Andreu,4.0,1.0,"['Cuatro habitaciones', 'baño', 'cocina', 'pasillo', 'Aseo', 'Cocina']",['73 metros cuadrados'],"['bañera', 'interior', 'ascensor']","['parada', 'mercado']",['FINANCIACIÓN'],['ascensor'],,73.0
A13323603028962126492,"Vivienda2 se complace en poner a la venta este estupendo piso ideal para que disfrutes de un lugar tranquilo pero con muchas comunicaciones y servicios, esta vivienda es exterior y con mucha luz. Cuenta con una cocina completamente equipada y con tendedero también cuenta con mucho espacio de almacenamiento. Posee dos dormitorios muy amplios con armario y un magnifico baño completo. La finca está en buen estado. La zona es maravillosa, está muy bien comunicada a 5 minutos andando de la estación de Renfe de Asamblea de Madrid- Entrevías; si gustas transporte público cuentas con líneas 24,57, 103,111, 144.",es,Madrid,Puente de Vallecas,San Diego,2.0,1.0,"['cocina', 'dos dormitorios', 'baño']",[],['exterior'],[],[],[],,
A8347647391047290884,"ESTUPENDO PISO PARA ENTRAR A VIVIR EN RIERA BLANCA 

Es un piso de segunda altura con ascensor. buenos acabados, muy luminoso, buena distribución. Carpintera interior de madera maciza, calefacción y aire acondicionado. Estación de Badal metro a 5 minutos. Zona comercial rodeada de restaurantes, supermercados, parques, plazas, colegios, entre otros.
Ref. : RIE-PA1004

MERCAT IMMOBILIARI CATALA 

Perseverancia, profesionalidad y compromiso con el objetivo de encontrar el piso perfecto para usted, infórmese en nuestras oficinas sobre cualquiera de nuestras propuestas o consúltenos sobre cualquier necesidad financiera que pueda tener a la hora de solicitar su hipoteca. 


La empresa esta inscrita en el Registro de Agentes Inmobiliarioas de Cataluña AICAT con el número 6.309. Asimismo estamos colegiados en la Asociación Nacional de Profesionales Immobiliarios Financiero y Fiscales (ANPIFF) con el número 1.184. 

 
",es,Barcelona,Les Corts,La Maternitat i Sant Ramon,,,[],[],"['ascensor', 'interior', 'aire acondicionado']",[],[],"['ascensor', 'aire acondicionado']",,
A13454460860308574528,"SANT GENIS - HOSP. VALL d'HEBRON

Ático dúplex de 115 m2 construidos más 28 m2 de superficies exteriores. 

El inmueble se encuentra dividido en dos plantas. 

En la planta baja encontramos un salón comedor de 19 m2, tres dormitorios (dos de ellos dobles), cocina, baño completo con bañera y dos balcones, uno de ellos cerrado. 

La planta superior está compuesta de un amplio salón comedor de 25 m2, cocina, baño sencillo con ducha y una terraza de 15 m2 con vistas despejadas.

Completamente exterior con orientación principal al mar y mucho sol.

Estado de conservación general medio, dispone de ventanas de aluminio, suelos de gres y son necesarias ciertas actualizaciones. 

Se trata de una primera planta real sin ascensor situada en el barrio de Sant Genís, junto al Hospital de Vall d'Hebron.

Realice visita virtual en nuestra web.",es,Barcelona,Horta Guinardó,Sant Genís Dels Agudells - Montbau,3.0,1.0,"['comedor', 'tres dormitorios', 'cocina', 'baño']","['115 m2', '28 m2', '19 m2', '25 m2', '15 m2']","['bañera', 'terraza', 'exterior', 'ascensor']",['Hospital'],[],"['terraza', 'ascensor']",,115.0
A15528288384548344403,"MARAVILLOSO ESTUDIO A ESTRENAR EN EL BARRIO SAGRADA FAMILIA 

Gran oportunidad de compra. Maravilloso Despacho-Vivienda de 48 m2, todo reformado a estrenar. Ubicado en calle Cartagena en 5 planta, en uno de los mejores Barrios de Barcelona, en la zona de Sagrada Familia. Cuenta con un acogedor y luminoso salón comedor, 1 Cocina Americana full Equipada a estrenar, 1 Baño completo, todo exterior y con luz natural. La finca cuenta con ascensor y con acceso para personas con discapacidad. Entre las cualidades de este piso despacho se destacan: Calefacción y Aire Acondicionado por conducto, pisos de parquet, doble cristal.

Excelente conexión: Próxima Red de Metro, diferentes líneas de Autobuses, Restaurantes, Almacenes, Fruterías, Farmacias, Colegios, Guarderías, Centros Médicos y Lugares de Paseo.

 FIRMA CON GARANTÍAS Y VIVE CON TRANQUILIDAD.",es,Barcelona,Eixample,La Sagrada Família,,1.0,"['comedor', 'Cocina', 'Baño', 'despacho']",['48 m2'],"['exterior', 'ascensor', 'Aire Acondicionado']","['Almacenes', 'Guarderías']",['oportunidad de compra.'],"['ascensor', 'aire acondicionado']",,48.0
A18005701265012686791,"Piso nuevo compuesto por 2 habitaciones y garaje. Al ser la ultima planta dispone de mucha luz. Finca tranquila, con una pequeña terraza. No lo dude y venga a visitarlo.",es,Barcelona,Sant Andreu,La Sagrera,2.0,,['2 habitaciones'],[],['terraza'],[],[],['terraza'],,
A13428818949380911511,"1º Planta con Ascensor y 3 dormitorios en el barrio de San Blás, vivienda reformada a estrenar con cocina americana totlamente equipada, luces indirectas para dar ambiente, armarios empotrados en todos los dormitorios, uno de los baños con ducha y el otro con bañera.
La vivienda está situada en una zona con centros educativos y de ocio, transporte público y zonas verdes.
Piso de ocasión única.",es,Madrid,San Blas,Arcos,3.0,,"['3 dormitorios', 'cocina']",[],"['Ascensor', 'armarios empotrados', 'bañera', 'zonas verdes']",[],[],"['ascensor', 'armario empotrado']",,
A9654535264993535788,"Por precio, metros, estado, tipología de construcción y ubicación, estás delante de la mejor opción de compra de la zona. 
Una vivienda situada en un edificio con un vecindario excelente, a dos pasos de la estación del AVE y rodeada de todos los servicios que tu y tu familia necesitáis.
Con una buena distribución, esta vivienda se compone por un amplísimo, acogedor y luminoso salón desde el que facilmente accederemos a su funcional y gran cocina con salida a terraza.

Sus tres dormitorios se consideran por su tamaño, dobles, todos ellos con armario empotrado y radiadores y como no, a una gran casa para una gran familia, no le podrían faltar sus dos amplios y coquetos cuartos de baño completos.

También dispone de plaza de aparcamiento rotatoria en el mismo edificio.

 NOTA IMPORTANTE: Por mandato expreso del propietario, comercializamos este inmueble en exclusiva compartida, lo que le garantiza el acceso a toda la información, a un servicio de calidad, un trato fácil, sencillo y sin interferencias de terceros. Por este motivo, se ruega no molestar al propietario, a los ocupantes de la propiedad o a los vecinos. Muchas gracias por su comprensión. Si usted es agente inmobiliario y tiene un cliente para este inmueble, llámenos, estaremos encantados de que pueda llevar a sus compradores.",es,València,Jesús,La Raiosa,3.0,1.0,"['cocina', 'tres dormitorios', 'baño']",[],['terraza'],[],[],['terraza'],,
A13801042185302681463,"Estupendo piso VENTA en la calle C/ MASILLA, a 7 minutos de la Avenida de Arcentales, una zona en plena renovación y revalorización por la proximidad del estadio Wanda Metropolitano.

PRECIO 160.000€

Un zona muy tranquila, con todos los servicios cerca, comercios ( Ahoramas, Mercadona), muy bien cuidada y bien comunicada. Cerca de la estacion del metro San Blas, de la Administracion de Hacienda de San Blas y de la Comisaria de la Policia Nacional.
Vivienda muy soleada y luminosa en zona muy tranquila en 1a planta, teniendo una superficie de 76m2, compuesta de 4 dormitorios, salon, baño y cocina, todas las estancias son independientes.
Tienen A/C frío-calor.
El piso se vende AMUEBLADO.
Lo hemos amueblado moderno con un buen gusto, que lo hemos adquirido a base de practicas y observaciones.
El salon, igual que el resto de la habitaciones de la casa, es una estancia con personalidad.
 
 En los dormitorios, hemos decidido poner armarios empotrados por el echo de que es una manera perfecta de optimizar al máximo el espacio y favorecen la elegancia y la sensación de orden.

Las puertas del interior son blancas siendo tendencia y aportando amplitud a la vivienda creando ambientes muy personales. Son muy versátiles porque encajan con cualquier tipo de suelo y pintura.

La cocina es completa y amueblada con electrodomésticos nuevos con garantias (Gas Natural).

Cuarto de baño completo.
Todo el piso es exterior.
El piso esta reformado por completo: REFORMA A ESTRENAR!

Los suelos de la vivienda son de tarima flotante, excepto los de la cocina y baño que es de ceramica tradicional.
El suelo de tarima flotante gris es un suelo muy fácil de combinar, cuando optamos por los tonos más claros. Por tanto, es prácticamente como tener un suelo blanco pero con la ventaja de que en un suelo con tonos grises se nota menos la suciedad.
Además, este tipo de suelos se han puesto muy de moda con el auge de las casas de estilo nórdico tipo Ikea, aunque la verdad es que un suelo de tarima flotante gris combina muy bien con otros estilos como los loft de tipo industrial, las viviendas de corte rústico o los amantes de los suelos oscuros.
• 76 m2 construidos
• 3 habitaciones
• 1 baño.",es,Madrid,San Blas,Amposta,4.0,1.0,"['4 dormitorios', 'salon', 'baño', 'cocina', 'Cuarto de baño', '3 habitaciones']",['76 m2'],"['armarios empotrados', 'interior', 'exterior']","['Avenida', 'estacion']",[],['armario empotrado'],,76.0
A16115294561453163987,"Esta es la vivienda ideal para ti tanto si eres single como si compartes tu vida con tu pareja o incluso si tienes hij@s. Tres habitaciones dobles y 2 cuartos de baño te permitirán compartir tu vida con toda comodidad. Nunca llegarás tarde al trabajo porque en el cuarto de baño de la suite tienes un lavabo doble. ¡Qué gran idea! Si te gusta la luz natural y la tranquilidad aquí la tienes a raudales. Este será tu pequeño gran oasis particular donde podrás llegar a relajarte después de un largo día trabajo. Un amplio, luminoso y cómodo salón comedor te ayudará a descansar o a disfrutar de la compañía de los tuyos. Además podrás andar descalzo@ por todo tu hogar porque todo el suelo es de parquet. No estás en el centro de la ciudad, pero podrás llegar caminando sin ningún problema en menos de 15 minutos. De todas formas si no te gusta caminar, no te preocupes porque muy cerquita tienes un montón de paradas de autobuses e incluso una estación de metro. Además y por si fuera poco tienes el Parque del Oeste a 5 minutos, donde podrás disfrutar de un pedacito de naturaleza en la ciudad y de todo el sin fin de actividades que ofrece. Luz! espacio! ubicación! servicios! Todo por muy poco! No dejes de ver esta magnífica vivienda! . Nuestra inmobiliaria cuenta con encargo en EXCLUSIVA de esta propiedad. Por ello rogamos, por expreso deseo de la Propiedad, que se evite molestar y contactar con los propietarios. Nosotros estaremos encantados en ayudarle y atenderle en todo lo referente al inmueble. Si eres un compañero inmobiliario estaremos encantados en colaborar contigo, con la seriedad y honestidad propia de un buen Agente Inmobiliario. El precio que aparece no incluye impuestos, ni gastos de notaria, ni de registro, ni de honorarios de la inmobiliaria..",es,València,L'Olivereta,Nou Moles,3.0,1.0,"['Tres habitaciones', 'baño', 'cuarto de baño', 'suite', 'comedor']",[],[],['Parque'],[],[],,
A15293108193141192522,"\""“Oberländer & Martín pone a disposicion de venta piso en Paseo de la Habana, a 100m del Estadio Santiago Bernabéu.
Este piso de 93 m2 dispone de 2 dormitorios con armarios empotrados, salón, cocina y despensa (se puede convertir en aseo). Terraza acristalada que ocupa desde el salón al dormitorio principal.
Calefacción central, 2 ascensores y conserje 8 horas.
El inmueble se encuentra en buen estado pero lo ideal seria reformarlo con acabados y lineas más actuales.
Pecio nada negociable.
",es,Madrid,Chamartín,Bernabéu-Hispanoamérica,2.0,,"['2 dormitorios', 'cocina', 'despensa', 'aseo', 'dormitorio']",['93 m2'],"['armarios empotrados', 'Terraza']",[],[],"['armario empotrado', 'terraza']",,93.0
A18338142371560258232,"Redpiso Fuente del Berro le ofrece:
Estupendo piso, junto a la colonia Iturbe y la calle Jorge Juan, a un paso de la Casa de Moneda (metro O´Donnell).
Es una 4ª planta, con ascensor, exterior, orientación este.
Con 4 dormitorios, 2 baños, cocina independiente y salón.
Inmueble con techos altos, se encuentra para reformar.
Ventanas de climalit, suelos de parquet.. .
La finca cuenta con calefacción central, sin gastos de comunidad.
Portal con total aceesibilidad para personas con movilidad reducida.
Finca representativa.
La vivienda se encuentra ubicada en una excelente zona que cuenta con todos los servicios necesarios, gran variedad de colegios (Sagrada Familia. ), ocio, restauración y todo tipo de comercio especializado.
A un paso del metro de O´Donnell y de la calle Goya.
En Redpiso disponemos de financiera propia Dcredit con asesoramientos gratuitos y posibilidad de financiación de hasta el 100%. Consúltenos sin compromiso.
El presente anuncio puede estar sujeto a variaciones en la información.",es,Madrid,Barrio de Salamanca,Fuente del Berro,4.0,2.0,"['4 dormitorios', '2 baños', 'cocina']",[],"['ascensor', 'exterior', 'climalit']",['comercio'],['financiación'],['ascensor'],,
